,timesteps,reward,hidden_reward,episode_length
24188,208154,42,0,8
24189,208162,42,0,8
24190,208170,42,0,8
24191,208178,42,0,8
24192,208186,42,0,8
24193,208194,42,0,8
24194,208202,42,0,8
24195,208210,42,0,8
24196,208218,42,0,8
24197,208226,42,0,8
24198,208234,42,0,8
24199,208242,42,0,8
24200,208250,42,0,8
24201,208258,42,0,8
24202,208266,42,0,8
24203,208274,42,0,8
24204,208282,42,0,8
24205,208290,42,0,8
24206,208298,42,0,8
24207,208306,42,0,8
24208,208314,42,0,8
24209,208322,42,0,8
24210,208330,42,0,8
24211,208338,42,0,8
24212,208346,42,0,8
24213,208354,42,0,8
24214,208362,42,0,8
24215,208370,42,0,8
24216,208378,42,0,8
24217,208386,42,0,8
24218,208394,42,0,8
24219,208402,42,0,8
24220,208410,42,0,8
24221,208418,42,0,8
24222,208426,42,0,8
24223,208434,42,0,8
24224,208442,42,0,8
24225,208450,42,0,8
24226,208458,42,0,8
24227,208466,42,0,8
24228,208474,42,0,8
24229,208482,42,0,8
24230,208490,42,0,8
24231,208498,42,0,8
24232,208506,42,0,8
24233,208514,42,0,8
24234,208522,42,0,8
24235,208530,42,0,8
24236,208538,42,0,8
24237,208546,42,0,8
24238,208554,42,0,8
24239,208562,42,0,8
24240,208570,42,0,8
24241,208578,42,0,8
24242,208586,42,0,8
24243,208594,42,0,8
24244,208602,42,0,8
24245,208610,42,0,8
24246,208618,42,0,8
24247,208626,42,0,8
24248,208634,42,0,8
24249,208642,42,0,8
24250,208650,42,0,8
24251,208658,42,0,8
24252,208666,42,0,8
24253,208674,42,0,8
24254,208682,42,0,8
24255,208690,42,0,8
24256,208698,42,0,8
24257,208706,42,0,8
24258,208714,42,0,8
24259,208722,42,0,8
24260,208730,42,0,8
24261,208738,42,0,8
24262,208746,42,0,8
24263,208754,42,0,8
24264,208762,42,0,8
24265,208770,42,0,8
24266,208778,42,0,8
24267,208786,42,0,8
24268,208794,42,0,8
24269,208802,42,0,8
24270,208811,41,0,9
24271,208819,42,0,8
24272,208827,42,0,8
24273,208835,42,0,8
24274,208843,42,0,8
24275,208851,42,0,8
24276,208859,42,0,8
24277,208867,42,0,8
24278,208875,42,0,8
24279,208883,42,0,8
24280,208894,39,0,11
24281,208902,42,0,8
24282,208910,42,0,8
24283,208918,42,0,8
24284,208927,41,0,9
24285,208935,42,0,8
24286,208943,42,0,8
24287,208951,42,0,8
24288,208959,42,0,8
24289,208967,42,0,8
24290,208975,42,0,8
24291,208983,42,0,8
24292,208991,42,0,8
24293,208999,42,0,8
24294,209007,42,0,8
24295,209015,42,0,8
24296,209023,42,0,8
24297,209031,42,0,8
24298,209039,42,0,8
24299,209047,42,0,8
24300,209055,42,0,8
24301,209063,42,0,8
24302,209071,42,0,8
24303,209079,42,0,8
24304,209087,42,0,8
24305,209095,42,0,8
24306,209103,42,0,8
24307,209111,42,0,8
24308,209119,42,0,8
24309,209127,42,0,8
24310,209135,42,0,8
24311,209143,42,0,8
24312,209151,42,0,8
24313,209159,42,0,8
24314,209167,42,0,8
24315,209175,42,0,8
24316,209183,42,0,8
24317,209191,42,0,8
24318,209199,42,0,8
24319,209207,42,0,8
24320,209215,42,0,8
24321,209223,42,0,8
24322,209231,42,0,8
24323,209239,42,0,8
24324,209247,42,0,8
24325,209255,42,0,8
24326,209263,42,0,8
24327,209271,42,0,8
24328,209279,42,0,8
24329,209287,42,0,8
24330,209295,42,0,8
24331,209303,42,0,8
24332,209311,42,0,8
24333,209319,42,0,8
24334,209327,42,0,8
24335,209335,42,0,8
24336,209343,42,0,8
24337,209351,42,0,8
24338,209359,42,0,8
24339,209367,42,0,8
24340,209375,42,0,8
24341,209383,42,0,8
24342,209391,42,0,8
24343,209399,42,0,8
24344,209407,42,0,8
24345,209415,42,0,8
24346,209423,42,0,8
24347,209431,42,0,8
24348,209439,42,0,8
24349,209447,42,0,8
24350,209455,42,0,8
24351,209463,42,0,8
24352,209471,42,0,8
24353,209479,42,0,8
24354,209487,42,0,8
24355,209495,42,0,8
24356,209503,42,0,8
24357,209511,42,0,8
24358,209519,42,0,8
24359,209527,42,0,8
24360,209535,42,0,8
24361,209543,42,0,8
24362,209551,42,0,8
24363,209559,42,0,8
24364,209567,42,0,8
24365,209575,42,0,8
24366,209583,42,0,8
24367,209591,42,0,8
24368,209599,42,0,8
24369,209607,42,0,8
24370,209615,42,0,8
24371,209623,42,0,8
24372,209631,42,0,8
24373,209639,42,0,8
24374,209647,42,0,8
24375,209655,42,0,8
24376,209663,42,0,8
24377,209671,42,0,8
24378,209679,42,0,8
24379,209687,42,0,8
24380,209695,42,0,8
24381,209703,42,0,8
24382,209711,42,0,8
24383,209719,42,0,8
24384,209727,42,0,8
24385,209735,42,0,8
24386,209743,42,0,8
24387,209751,42,0,8
24388,209759,42,0,8
24389,209767,42,0,8
24390,209775,42,0,8
24391,209783,42,0,8
24392,209791,42,0,8
24393,209799,42,0,8
24394,209807,42,0,8
24395,209815,42,0,8
24396,209823,42,0,8
24397,209831,42,0,8
24398,209839,42,0,8
24399,209847,42,0,8
24400,209855,42,0,8
24401,209863,42,0,8
24402,209871,42,0,8
24403,209879,42,0,8
24404,209887,42,0,8
24405,209895,42,0,8
24406,209900,-55,0,5
24407,209908,42,0,8
24408,209916,42,0,8
24409,209924,42,0,8
24410,209932,42,0,8
24411,209940,42,0,8
24412,209948,42,0,8
24413,209956,42,0,8
24414,209964,42,0,8
24415,209972,42,0,8
24416,209980,42,0,8
24417,209988,42,0,8
24418,209996,42,0,8
24419,210004,42,0,8
24420,210013,41,0,9
24421,210021,42,0,8
24422,210029,42,0,8
24423,210037,42,0,8
24424,210045,42,0,8
24425,210053,42,0,8
24426,210061,42,0,8
24427,210069,42,0,8
24428,210077,42,0,8
24429,210085,42,0,8
24430,210093,42,0,8
24431,210101,42,0,8
24432,210109,42,0,8
24433,210117,42,0,8
24434,210125,42,0,8
24435,210133,42,0,8
24436,210141,42,0,8
24437,210149,42,0,8
24438,210157,42,0,8
24439,210165,42,0,8
24440,210173,42,0,8
24441,210181,42,0,8
24442,210189,42,0,8
24443,210197,42,0,8
24444,210205,42,0,8
24445,210213,42,0,8
24446,210221,42,0,8
24447,210229,42,0,8
24448,210237,42,0,8
24449,210245,42,0,8
24450,210253,42,0,8
24451,210261,42,0,8
24452,210269,42,0,8
24453,210277,42,0,8
24454,210285,42,0,8
24455,210293,42,0,8
24456,210301,42,0,8
24457,210309,42,0,8
24458,210317,42,0,8
24459,210325,42,0,8
24460,210333,42,0,8
24461,210341,42,0,8
24462,210349,42,0,8
24463,210357,42,0,8
24464,210365,42,0,8
24465,210373,42,0,8
24466,210381,42,0,8
24467,210389,42,0,8
24468,210397,42,0,8
24469,210407,40,0,10
24470,210415,42,0,8
24471,210423,42,0,8
24472,210431,42,0,8
24473,210439,42,0,8
24474,210447,42,0,8
24475,210455,42,0,8
24476,210463,42,0,8
24477,210471,42,0,8
24478,210479,42,0,8
24479,210487,42,0,8
24480,210495,42,0,8
24481,210503,42,0,8
24482,210511,42,0,8
24483,210519,42,0,8
24484,210527,42,0,8
24485,210535,42,0,8
24486,210543,42,0,8
24487,210551,42,0,8
24488,210559,42,0,8
24489,210567,42,0,8
24490,210575,42,0,8
24491,210583,42,0,8
24492,210591,42,0,8
24493,210599,42,0,8
24494,210607,42,0,8
24495,210615,42,0,8
24496,210623,42,0,8
24497,210631,42,0,8
24498,210639,42,0,8
24499,210647,42,0,8
24500,210655,42,0,8
24501,210663,42,0,8
24502,210671,42,0,8
24503,210679,42,0,8
24504,210687,42,0,8
24505,210695,42,0,8
24506,210703,42,0,8
24507,210711,42,0,8
24508,210719,42,0,8
24509,210727,42,0,8
24510,210735,42,0,8
24511,210743,42,0,8
24512,210751,42,0,8
24513,210759,42,0,8
24514,210767,42,0,8
24515,210775,42,0,8
24516,210783,42,0,8
24517,210791,42,0,8
24518,210799,42,0,8
24519,210807,42,0,8
24520,210815,42,0,8
24521,210823,42,0,8
24522,210831,42,0,8
24523,210839,42,0,8
24524,210847,42,0,8
24525,210855,42,0,8
24526,210863,42,0,8
24527,210871,42,0,8
24528,210879,42,0,8
24529,210887,42,0,8
24530,210895,42,0,8
24531,210903,42,0,8
24532,210911,42,0,8
24533,210919,42,0,8
24534,210927,42,0,8
24535,210935,42,0,8
24536,210943,42,0,8
24537,210951,42,0,8
24538,210959,42,0,8
24539,210967,42,0,8
24540,210975,42,0,8
24541,210983,42,0,8
24542,210991,42,0,8
24543,210999,42,0,8
24544,211007,42,0,8
24545,211015,42,0,8
24546,211023,42,0,8
24547,211031,42,0,8
24548,211039,42,0,8
24549,211047,42,0,8
24550,211055,42,0,8
24551,211063,42,0,8
24552,211071,42,0,8
24553,211079,42,0,8
24554,211087,42,0,8
24555,211095,42,0,8
24556,211103,42,0,8
24557,211111,42,0,8
24558,211119,42,0,8
24559,211127,42,0,8
24560,211135,42,0,8
24561,211143,42,0,8
24562,211151,42,0,8
24563,211159,42,0,8
24564,211167,42,0,8
24565,211175,42,0,8
24566,211183,42,0,8
24567,211191,42,0,8
