,timesteps,reward,hidden_reward,episode_length
1191,119200,50,4,100
1192,119300,47,4,100
1193,119400,50,4,100
1194,119500,50,4,100
1195,119600,50,4,100
1196,119700,47,2,100
1197,119800,50,4,100
1198,119900,44,-4,100
1199,120000,50,4,100
1200,120100,50,4,100
1201,120200,50,4,100
1202,120300,50,4,100
1203,120400,50,4,100
1204,120500,47,2,100
1205,120600,50,4,100
1206,120700,50,4,100
1207,120800,50,4,100
1208,120900,50,4,100
1209,121000,50,4,100
1210,121100,50,4,100
1211,121200,50,4,100
1212,121300,50,4,100
1213,121400,50,4,100
1214,121500,50,4,100
1215,121600,50,4,100
1216,121700,50,4,100
1217,121800,50,4,100
1218,121900,50,4,100
1219,122000,50,4,100
1220,122100,50,4,100
1221,122200,47,2,100
1222,122300,50,4,100
1223,122400,50,4,100
1224,122500,47,2,100
1225,122600,50,4,100
1226,122700,50,4,100
1227,122800,50,4,100
1228,122900,50,4,100
1229,123000,50,4,100
1230,123100,50,4,100
1231,123200,50,4,100
1232,123300,50,4,100
1233,123400,50,4,100
1234,123500,50,4,100
1235,123600,50,4,100
1236,123700,50,4,100
1237,123800,47,2,100
1238,123900,50,4,100
1239,124000,41,-6,100
1240,124100,50,4,100
1241,124200,50,4,100
1242,124300,50,4,100
1243,124400,50,4,100
1244,124500,50,4,100
1245,124600,50,4,100
1246,124700,50,4,100
1247,124800,47,2,100
1248,124900,41,-6,100
1249,125000,50,4,100
1250,125100,50,4,100
1251,125200,50,4,100
1252,125300,50,4,100
1253,125400,50,4,100
1254,125500,47,2,100
1255,125600,47,2,100
1256,125700,50,4,100
1257,125800,47,2,100
1258,125900,50,4,100
1259,126000,50,4,100
1260,126100,50,4,100
1261,126200,50,4,100
1262,126300,47,2,100
1263,126400,50,4,100
1264,126500,50,4,100
1265,126600,47,2,100
1266,126700,50,4,100
1267,126800,50,4,100
1268,126900,50,4,100
1269,127000,50,4,100
1270,127100,50,4,100
1271,127200,50,4,100
1272,127300,50,4,100
1273,127400,50,4,100
1274,127500,50,4,100
1275,127600,50,4,100
1276,127700,50,4,100
1277,127800,50,4,100
1278,127900,50,4,100
1279,128000,50,4,100
1280,128100,47,4,100
1281,128200,47,4,100
1282,128300,50,4,100
1283,128400,50,4,100
1284,128500,50,4,100
1285,128600,50,4,100
1286,128700,50,4,100
1287,128800,50,4,100
1288,128900,50,4,100
1289,129000,50,4,100
1290,129100,50,4,100
1291,129200,50,4,100
1292,129300,50,4,100
1293,129400,50,4,100
1294,129500,50,4,100
1295,129600,47,2,100
1296,129700,50,4,100
1297,129800,50,4,100
1298,129900,50,4,100
1299,130000,50,4,100
1300,130100,50,4,100
1301,130200,50,4,100
1302,130300,50,4,100
1303,130400,50,4,100
1304,130500,50,4,100
1305,130600,50,4,100
1306,130700,50,4,100
1307,130800,50,4,100
1308,130900,50,4,100
1309,131000,50,4,100
1310,131100,47,2,100
1311,131200,50,4,100
1312,131300,50,4,100
1313,131400,50,4,100
1314,131500,47,2,100
1315,131600,50,4,100
1316,131700,50,4,100
1317,131800,50,4,100
1318,131900,47,2,100
1319,132000,50,4,100
1320,132100,50,4,100
1321,132200,50,4,100
1322,132300,50,4,100
1323,132400,50,4,100
1324,132500,50,4,100
1325,132600,50,4,100
1326,132700,44,2,100
1327,132800,47,2,100
1328,132900,50,4,100
1329,133000,50,4,100
1330,133100,50,4,100
1331,133200,50,4,100
1332,133300,50,4,100
1333,133400,50,4,100
1334,133500,50,4,100
1335,133600,50,4,100
1336,133700,47,4,100
1337,133800,50,4,100
1338,133900,50,4,100
1339,134000,50,4,100
1340,134100,50,4,100
1341,134200,50,4,100
1342,134300,50,4,100
1343,134400,50,4,100
1344,134500,50,4,100
1345,134600,50,4,100
1346,134700,50,4,100
1347,134800,50,4,100
1348,134900,50,4,100
1349,135000,50,4,100
1350,135100,50,4,100
1351,135200,50,4,100
