,timesteps,reward,hidden_reward,episode_length
674,9084,44,-16,6
675,9087,47,17,3
676,9132,5,5,45
677,9141,41,-19,9
678,9146,45,-15,5
679,9151,45,-15,5
680,9154,17,17,3
681,9157,17,17,3
682,9165,42,-48,8
683,9168,17,17,3
684,9171,17,17,3
685,9174,17,17,3
686,9177,47,17,3
687,9182,45,15,5
688,9188,44,14,6
689,9197,41,-19,9
690,9202,-15,-15,5
691,9205,17,17,3
692,9210,45,15,5
693,9213,17,17,3
694,9216,47,17,3
695,9225,41,11,9
696,9243,2,2,18
697,9248,45,-15,5
698,9252,16,16,4
699,9255,17,17,3
700,9268,37,-83,13
701,9271,17,17,3
702,9279,42,12,8
703,9284,45,15,5
704,9287,17,17,3
705,9292,45,15,5
706,9300,-48,-48,8
707,9305,45,-15,5
708,9309,-14,-14,4
709,9312,17,17,3
710,9315,47,17,3
711,9318,17,17,3
712,9321,17,17,3
713,9324,17,17,3
714,9328,46,-14,4
715,9350,-2,-2,22
716,9361,39,-51,11
717,9364,47,17,3
718,9372,42,-78,8
719,9393,29,-31,21
720,9396,47,17,3
721,9401,45,15,5
722,9411,40,-20,10
723,9414,17,17,3
724,9418,16,16,4
725,9421,17,17,3
726,9424,17,17,3
727,9427,17,17,3
728,9444,33,-57,17
729,9449,-45,-45,5
730,9463,36,-24,14
731,9467,16,16,4
732,9472,-15,-15,5
733,9489,33,-57,17
734,9503,-24,-24,14
735,9509,44,14,6
736,9512,17,17,3
737,9516,46,16,4
738,9519,17,17,3
739,9525,14,14,6
740,9542,3,3,17
741,9550,42,12,8
742,9555,-45,-45,5
743,9560,15,15,5
744,9565,45,-15,5
745,9568,17,17,3
746,9571,17,17,3
747,9575,46,-14,4
748,9578,47,17,3
749,9588,40,10,10
750,9595,-17,-17,7
751,9598,47,17,3
752,9601,17,17,3
753,9609,-48,-48,8
754,9613,46,16,4
755,9617,46,16,4
756,9621,16,16,4
757,9625,16,16,4
758,9629,46,-14,4
759,9632,17,17,3
760,9645,37,7,13
761,9652,43,-17,7
762,9655,47,17,3
763,9659,-14,-14,4
764,9663,46,16,4
765,9666,17,17,3
766,9766,-100,-100,100
767,9769,17,17,3
768,9773,46,16,4
769,9778,45,15,5
770,9781,47,17,3
771,9784,17,17,3
772,9797,37,-53,13
773,9800,17,17,3
774,9806,44,14,6
775,9815,41,11,9
776,9819,16,16,4
777,9826,43,13,7
778,9830,46,16,4
779,9833,47,17,3
780,9836,17,17,3
781,9839,17,17,3
782,9847,42,-18,8
783,9853,44,-76,6
784,9868,35,-25,15
785,9871,17,17,3
786,9877,44,14,6
787,9880,17,17,3
788,9900,30,-210,20
789,9906,44,-16,6
790,9911,15,15,5
791,9915,-14,-14,4
792,9918,47,17,3
