,timesteps,reward,hidden_reward,episode_length
593,2833,17,17,3
594,2836,17,17,3
595,2839,47,17,3
596,2842,17,17,3
597,2845,47,17,3
598,2848,47,17,3
599,2851,17,17,3
600,2854,47,17,3
601,2857,47,17,3
602,2860,17,17,3
603,2865,45,15,5
604,2868,17,17,3
605,2871,47,17,3
606,2874,47,17,3
607,2877,47,17,3
608,2880,47,17,3
609,2883,47,17,3
610,2886,17,17,3
611,2889,47,17,3
612,2892,17,17,3
613,2895,47,17,3
614,2898,47,17,3
615,2901,17,17,3
616,2904,47,17,3
617,2907,17,17,3
618,2910,47,17,3
619,2913,17,17,3
620,2916,47,17,3
621,2919,17,17,3
622,2922,17,17,3
623,2925,47,17,3
624,2928,17,17,3
625,2932,46,-14,4
626,2935,17,17,3
627,2938,47,17,3
628,2941,17,17,3
629,2944,47,17,3
630,2947,17,17,3
631,2950,17,17,3
632,2953,47,17,3
633,2956,17,17,3
634,2959,17,17,3
635,2962,47,17,3
636,2965,17,17,3
637,2968,47,17,3
638,2971,17,17,3
639,2974,47,17,3
640,2977,47,17,3
641,2980,47,17,3
642,2983,47,17,3
643,2988,45,-15,5
644,2992,46,-14,4
645,2995,17,17,3
646,2998,17,17,3
647,3001,47,17,3
648,3004,47,17,3
649,3007,17,17,3
650,3011,46,-14,4
651,3014,17,17,3
652,3019,45,-15,5
653,3022,17,17,3
654,3025,47,17,3
655,3028,17,17,3
656,3031,17,17,3
657,3035,46,16,4
658,3038,17,17,3
659,3041,47,17,3
660,3044,17,17,3
661,3048,46,-14,4
662,3051,17,17,3
663,3056,45,-15,5
664,3059,17,17,3
665,3062,17,17,3
666,3065,47,17,3
667,3068,17,17,3
668,3072,46,16,4
669,3075,17,17,3
670,3078,17,17,3
671,3082,46,16,4
672,3085,17,17,3
673,3088,17,17,3
674,3091,17,17,3
675,3094,47,17,3
676,3097,17,17,3
677,3100,47,17,3
678,3103,47,17,3
679,3107,46,16,4
680,3110,47,17,3
681,3113,17,17,3
682,3116,17,17,3
683,3119,17,17,3
684,3124,45,-15,5
685,3127,17,17,3
686,3134,43,-47,7
687,3137,47,17,3
688,3140,17,17,3
689,3143,17,17,3
690,3146,47,17,3
691,3149,17,17,3
692,3152,47,17,3
693,3155,17,17,3
694,3158,47,17,3
695,3161,17,17,3
696,3164,47,17,3
697,3167,47,17,3
698,3170,17,17,3
699,3173,17,17,3
700,3176,47,17,3
701,3179,47,17,3
702,3183,46,16,4
703,3186,47,17,3
704,3189,47,17,3
705,3192,17,17,3
706,3198,44,-46,6
707,3201,17,17,3
708,3204,47,17,3
709,3207,47,17,3
710,3210,47,17,3
711,3213,17,17,3
712,3216,17,17,3
713,3219,47,17,3
714,3222,17,17,3
715,3225,17,17,3
716,3228,17,17,3
717,3231,17,17,3
718,3234,47,17,3
719,3237,47,17,3
720,3240,17,17,3
721,3243,17,17,3
722,3246,17,17,3
723,3249,47,17,3
724,3252,47,17,3
725,3255,17,17,3
726,3258,47,17,3
727,3261,17,17,3
728,3264,17,17,3
729,3267,17,17,3
730,3271,46,16,4
731,3274,17,17,3
732,3277,47,17,3
733,3281,46,-14,4
734,3284,17,17,3
735,3287,17,17,3
736,3290,47,17,3
737,3293,17,17,3
738,3296,17,17,3
739,3299,17,17,3
740,3302,47,17,3
741,3305,47,17,3
742,3308,47,17,3
743,3311,17,17,3
744,3315,46,-14,4
745,3318,47,17,3
746,3321,47,17,3
747,3324,47,17,3
748,3327,17,17,3
749,3332,45,-15,5
750,3335,47,17,3
751,3338,17,17,3
752,3341,17,17,3
753,3344,17,17,3
754,3347,17,17,3
755,3350,17,17,3
756,3353,47,17,3
757,3356,47,17,3
758,3359,17,17,3
759,3362,17,17,3
760,3365,47,17,3
761,3368,47,17,3
762,3371,17,17,3
763,3374,17,17,3
764,3377,17,17,3
765,3380,47,17,3
766,3383,17,17,3
767,3386,47,17,3
768,3389,47,17,3
769,3392,17,17,3
770,3395,47,17,3
771,3398,47,17,3
772,3401,17,17,3
773,3404,17,17,3
774,3407,17,17,3
775,3412,45,-15,5
776,3415,47,17,3
777,3418,17,17,3
778,3421,17,17,3
779,3424,47,17,3
780,3427,47,17,3
781,3431,46,16,4
782,3435,46,16,4
783,3438,47,17,3
784,3441,47,17,3
785,3444,47,17,3
786,3447,47,17,3
787,3450,47,17,3
788,3453,47,17,3
789,3456,47,17,3
790,3459,17,17,3
791,3462,17,17,3
792,3465,17,17,3
793,3468,17,17,3
794,3471,47,17,3
795,3474,17,17,3
796,3477,17,17,3
797,3480,17,17,3
798,3483,47,17,3
799,3487,-14,-14,4
800,3490,17,17,3
801,3493,17,17,3
802,3496,17,17,3
803,3499,47,17,3
804,3502,17,17,3
805,3505,17,17,3
806,3508,47,17,3
807,3511,47,17,3
808,3514,17,17,3
809,3518,46,16,4
810,3521,17,17,3
811,3524,17,17,3
812,3527,17,17,3
813,3530,47,17,3
814,3533,17,17,3
815,3536,47,17,3
816,3540,46,16,4
817,3543,17,17,3
818,3546,47,17,3
819,3549,17,17,3
820,3552,17,17,3
821,3556,46,16,4
822,3559,17,17,3
823,3562,47,17,3
824,3565,17,17,3
825,3568,47,17,3
826,3571,17,17,3
827,3575,46,-14,4
828,3578,17,17,3
829,3581,17,17,3
830,3584,47,17,3
831,3587,17,17,3
832,3590,47,17,3
833,3593,47,17,3
834,3596,17,17,3
835,3599,17,17,3
836,3604,45,-15,5
837,3607,17,17,3
838,3610,17,17,3
839,3613,47,17,3
840,3616,47,17,3
841,3619,17,17,3
842,3622,17,17,3
843,3625,47,17,3
844,3628,17,17,3
845,3631,47,17,3
846,3634,17,17,3
847,3637,47,17,3
848,3640,17,17,3
849,3643,17,17,3
850,3646,47,17,3
851,3650,46,-14,4
852,3655,45,15,5
853,3658,17,17,3
854,3661,47,17,3
855,3664,17,17,3
856,3667,17,17,3
857,3670,17,17,3
858,3673,17,17,3
859,3676,47,17,3
860,3679,17,17,3
861,3682,17,17,3
862,3685,47,17,3
863,3688,47,17,3
864,3691,17,17,3
865,3694,17,17,3
866,3697,17,17,3
867,3700,47,17,3
868,3703,17,17,3
869,3732,21,-9,29
870,3735,47,17,3
871,3738,17,17,3
